Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""unionjack"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-06 10:33:02,2018-03-06 10:33:06,"4,377s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:33:06,2018-03-06 10:33:06,"0,001s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-06 10:33:06,2018-03-06 10:33:06,"0,001s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-06 10:33:06,2018-03-06 10:33:24,"18,045s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:33:24,2018-03-06 10:33:24,"0,000s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-06 10:33:24,2018-03-06 10:33:26,"2,333s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-06 10:33:26,2018-03-06 10:33:30,"3,579s",PASSED
,,,,,,
Test Cases/CuPaStefanie/2,Chrome 64.0.3282.186,,2018-03-06 10:33:30,2018-03-06 10:34:33,"1m - 2,849s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:33:30,2018-03-06 10:33:30,"0,000s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:33:30,2018-03-06 10:33:30,"0,000s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:33:30,2018-03-06 10:33:30,"0,000s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:33:30,2018-03-06 10:33:30,"0,000s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:33:30,2018-03-06 10:33:30,"0,000s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-06 10:33:30,2018-03-06 10:33:48,"18,180s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:33:48,2018-03-06 10:33:48,"0,001s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-06 10:33:48,2018-03-06 10:33:56,"7,585s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:33:56,2018-03-06 10:33:56,"0,000s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-06 10:33:56,2018-03-06 10:34:05,"9,436s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:34:05,2018-03-06 10:34:05,"0,000s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-06 10:34:05,2018-03-06 10:34:17,"11,524s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:34:17,2018-03-06 10:34:17,"0,000s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""unionjack"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-06 10:34:17,2018-03-06 10:34:22,"5,345s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:34:22,2018-03-06 10:34:22,"0,000s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-06 10:34:22,2018-03-06 10:34:22,"0,000s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-06 10:34:22,2018-03-06 10:34:27,"4,684s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:34:27,2018-03-06 10:34:27,"0,000s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-06 10:34:27,2018-03-06 10:34:29,"2,208s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-06 10:34:29,2018-03-06 10:34:33,"3,565s",PASSED
,,,,,,
Test Cases/CuPaStefanie/3,Chrome 64.0.3282.186,,2018-03-06 10:34:33,2018-03-06 10:35:24,"51,593s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy_HH_mm_ss).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:34:33,2018-03-06 10:34:33,"0,001s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:34:33,2018-03-06 10:34:33,"0,000s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:34:33,2018-03-06 10:34:33,"0,001s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:34:33,2018-03-06 10:34:33,"0,000s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:34:33,2018-03-06 10:34:33,"0,001s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-06 10:34:33,2018-03-06 10:34:51,"17,569s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:34:51,2018-03-06 10:34:51,"0,001s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-06 10:34:51,2018-03-06 10:34:57,"6,533s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:34:57,2018-03-06 10:34:57,"0,000s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-06 10:34:57,2018-03-06 10:35:02,"4,669s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:35:02,2018-03-06 10:35:02,"0,000s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-06 10:35:02,2018-03-06 10:35:10,"8,266s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:35:10,2018-03-06 10:35:10,"0,000s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""racing"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-06 10:35:10,2018-03-06 10:35:15,"4,513s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:35:15,2018-03-06 10:35:15,"0,000s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-06 10:35:15,2018-03-06 10:35:15,"0,000s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-06 10:35:15,2018-03-06 10:35:19,"4,148s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:35:19,2018-03-06 10:35:19,"0,000s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-06 10:35:19,2018-03-06 10:35:21,"2,088s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-06 10:35:21,2018-03-06 10:35:24,"3,576s",PASSED
,,,,,,
Test Cases/CuPaStefanie/4,Chrome 64.0.3282.186,,2018-03-06 10:35:24,2018-03-06 10:36:14,"49,610s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy_HH_mm_ss).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:35:25,2018-03-06 10:35:25,"0,000s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:35:25,2018-03-06 10:35:25,"0,001s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:35:25,2018-03-06 10:35:25,"0,000s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:35:25,2018-03-06 10:35:25,"0,000s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:35:25,2018-03-06 10:35:25,"0,000s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-06 10:35:25,2018-03-06 10:35:38,"13,633s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:35:38,2018-03-06 10:35:38,"0,000s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-06 10:35:38,2018-03-06 10:35:47,"8,293s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:35:47,2018-03-06 10:35:47,"0,000s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-06 10:35:47,2018-03-06 10:35:51,"4,406s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:35:51,2018-03-06 10:35:51,"0,000s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-06 10:35:51,2018-03-06 10:35:59,"8,546s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:35:59,2018-03-06 10:35:59,"0,001s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""racing"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-06 10:35:59,2018-03-06 10:36:04,"4,560s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:36:04,2018-03-06 10:36:04,"0,000s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-06 10:36:04,2018-03-06 10:36:04,"0,000s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-06 10:36:04,2018-03-06 10:36:08,"3,911s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:36:08,2018-03-06 10:36:08,"0,000s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-06 10:36:08,2018-03-06 10:36:10,"2,462s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-06 10:36:10,2018-03-06 10:36:14,"3,565s",PASSED
,,,,,,
Test Cases/CuPaStefanie/5,Chrome 64.0.3282.186,,2018-03-06 10:36:14,2018-03-06 10:37:17,"1m - 2,975s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy_HH_mm_ss).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:36:14,2018-03-06 10:36:14,"0,001s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:36:14,2018-03-06 10:36:14,"0,000s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:36:14,2018-03-06 10:36:14,"0,000s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:36:14,2018-03-06 10:36:14,"0,001s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:36:14,2018-03-06 10:36:14,"0,000s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-06 10:36:14,2018-03-06 10:36:28,"14,054s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:36:28,2018-03-06 10:36:28,"0,000s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-06 10:36:28,2018-03-06 10:36:36,"7,784s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:36:36,2018-03-06 10:36:36,"0,000s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-06 10:36:36,2018-03-06 10:36:43,"7,253s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:36:43,2018-03-06 10:36:43,"0,000s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-06 10:36:43,2018-03-06 10:36:56,"12,508s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:36:56,2018-03-06 10:36:56,"0,000s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""compass"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-06 10:36:56,2018-03-06 10:37:03,"7,501s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:37:03,2018-03-06 10:37:03,"0,001s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-06 10:37:03,2018-03-06 10:37:03,"0,000s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-06 10:37:03,2018-03-06 10:37:11,"7,737s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:37:11,2018-03-06 10:37:11,"0,000s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-06 10:37:11,2018-03-06 10:37:13,"2,399s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-06 10:37:13,2018-03-06 10:37:17,"3,562s",PASSED
,,,,,,
Test Cases/CuPaStefanie/6,Chrome 64.0.3282.186,,2018-03-06 10:37:17,2018-03-06 10:38:18,"1m - 1,407s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy_HH_mm_ss).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:37:17,2018-03-06 10:37:17,"0,000s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:37:17,2018-03-06 10:37:17,"0,000s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:37:17,2018-03-06 10:37:17,"0,000s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:37:17,2018-03-06 10:37:17,"0,000s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:37:17,2018-03-06 10:37:17,"0,000s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-06 10:37:17,2018-03-06 10:37:34,"16,462s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:37:34,2018-03-06 10:37:34,"0,000s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-06 10:37:34,2018-03-06 10:37:41,"7,055s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:37:41,2018-03-06 10:37:41,"0,000s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-06 10:37:41,2018-03-06 10:37:48,"7,589s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:37:48,2018-03-06 10:37:48,"0,000s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-06 10:37:48,2018-03-06 10:37:59,"11,289s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:37:59,2018-03-06 10:37:59,"0,000s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""compass"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-06 10:37:59,2018-03-06 10:38:07,"7,286s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:38:07,2018-03-06 10:38:07,"0,000s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-06 10:38:07,2018-03-06 10:38:07,"0,000s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-06 10:38:07,2018-03-06 10:38:13,"5,848s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:38:13,2018-03-06 10:38:13,"0,001s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-06 10:38:13,2018-03-06 10:38:15,"2,147s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-06 10:38:15,2018-03-06 10:38:18,"3,568s",PASSED
,,,,,,
Test Cases/CuPaStefanie/7,Chrome 64.0.3282.186,,2018-03-06 10:38:18,2018-03-06 10:40:25,"2m - 6,734s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy_HH_mm_ss).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:38:19,2018-03-06 10:38:19,"0,000s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:38:19,2018-03-06 10:38:19,"0,001s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:38:19,2018-03-06 10:38:19,"0,001s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:38:19,2018-03-06 10:38:19,"0,000s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:38:19,2018-03-06 10:38:19,"0,000s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-06 10:38:19,2018-03-06 10:38:36,"17,953s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:38:36,2018-03-06 10:38:36,"0,000s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-06 10:38:36,2018-03-06 10:38:44,"7,246s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:38:44,2018-03-06 10:38:44,"0,000s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-06 10:38:44,2018-03-06 10:38:56,"12,181s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:38:56,2018-03-06 10:38:56,"0,001s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-06 10:38:56,2018-03-06 10:39:27,"31,582s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:39:27,2018-03-06 10:39:27,"0,000s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""pin"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-06 10:39:27,2018-03-06 10:39:54,"26,745s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:39:54,2018-03-06 10:39:54,"0,000s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-06 10:39:54,2018-03-06 10:39:54,"0,000s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-06 10:39:54,2018-03-06 10:40:20,"25,389s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:40:20,2018-03-06 10:40:20,"0,000s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-06 10:40:20,2018-03-06 10:40:22,"1,907s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-06 10:40:22,2018-03-06 10:40:25,"3,568s",PASSED
,,,,,,
Test Cases/CuPaStefanie/8,Chrome 64.0.3282.186,,2018-03-06 10:40:25,2018-03-06 10:41:44,"1m - 19,234s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy_HH_mm_ss).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:40:25,2018-03-06 10:40:25,"0,001s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:40:25,2018-03-06 10:40:25,"0,001s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:40:25,2018-03-06 10:40:25,"0,000s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:40:25,2018-03-06 10:40:25,"0,000s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:40:25,2018-03-06 10:40:25,"0,000s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-06 10:40:25,2018-03-06 10:40:41,"15,829s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:40:41,2018-03-06 10:40:41,"0,000s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-06 10:40:41,2018-03-06 10:40:48,"6,909s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:40:48,2018-03-06 10:40:48,"0,000s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-06 10:40:48,2018-03-06 10:41:01,"12,680s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:41:01,2018-03-06 10:41:01,"0,000s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-06 10:41:01,2018-03-06 10:41:14,"13,365s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:41:14,2018-03-06 10:41:14,"0,000s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""pin"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-06 10:41:14,2018-03-06 10:41:27,"12,502s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:41:27,2018-03-06 10:41:27,"0,001s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-06 10:41:27,2018-03-06 10:41:27,"0,000s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-06 10:41:27,2018-03-06 10:41:39,"12,213s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:41:39,2018-03-06 10:41:39,"0,000s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-06 10:41:39,2018-03-06 10:41:41,"2,038s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-06 10:41:41,2018-03-06 10:41:44,"3,566s",PASSED
,,,,,,
Test Cases/CuPaStefanie/9,Chrome 64.0.3282.186,,2018-03-06 10:41:44,2018-03-06 10:43:00,"1m - 15,546s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy_HH_mm_ss).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:41:45,2018-03-06 10:41:45,"0,000s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 10:41:45,2018-03-06 10:41:45,"0,001s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:41:45,2018-03-06 10:41:45,"0,000s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:41:45,2018-03-06 10:41:45,"0,000s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-06 10:41:45,2018-03-06 10:41:45,"0,000s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-06 10:41:45,2018-03-06 10:42:01,"16,621s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:42:01,2018-03-06 10:42:01,"0,000s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-06 10:42:01,2018-03-06 10:42:08,"6,684s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:42:08,2018-03-06 10:42:08,"0,000s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-06 10:42:08,2018-03-06 10:42:16,"8,063s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:42:16,2018-03-06 10:42:16,"0,000s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-06 10:42:16,2018-03-06 10:42:29,"13,533s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:42:29,2018-03-06 10:42:29,"0,000s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""paperplane"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-06 10:42:29,2018-03-06 10:42:45,"15,561s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 10:42:45,2018-03-06 10:42:45,"0,000s",PASSED
