Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""unionjack"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-06 13:47:56,2018-03-06 13:48:01,"4,406s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 13:48:01,2018-03-06 13:48:01,"0,001s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-06 13:48:01,2018-03-06 13:48:01,"0,001s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-06 13:48:01,2018-03-06 13:48:05,"4,103s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 13:48:05,2018-03-06 13:48:05,"0,000s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-06 13:48:05,2018-03-06 13:48:07,"1,962s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-06 13:48:07,2018-03-06 13:48:10,"3,555s",PASSED
,,,,,,
Test Cases/CuPaStefanie/3,Chrome 64.0.3282.186,,2018-03-06 13:48:10,2018-03-06 13:48:57,"47,079s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy_HH_mm_ss).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 13:48:10,2018-03-06 13:48:10,"0,001s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-06 13:48:10,2018-03-06 13:48:10,"0,000s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-06 13:48:10,2018-03-06 13:48:10,"0,000s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-06 13:48:10,2018-03-06 13:48:10,"0,000s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-06 13:48:10,2018-03-06 13:48:10,"0,000s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-06 13:48:10,2018-03-06 13:48:26,"15,262s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 13:48:26,2018-03-06 13:48:26,"0,000s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-06 13:48:26,2018-03-06 13:48:32,"6,272s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 13:48:32,2018-03-06 13:48:32,"0,000s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-06 13:48:32,2018-03-06 13:48:36,"3,953s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 13:48:36,2018-03-06 13:48:36,"0,000s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-06 13:48:36,2018-03-06 13:48:44,"7,766s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 13:48:44,2018-03-06 13:48:44,"0,001s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""racing"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-06 13:48:44,2018-03-06 13:48:48,"4,053s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 13:48:48,2018-03-06 13:48:48,"0,000s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-06 13:48:48,2018-03-06 13:48:48,"0,001s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-06 13:48:48,2018-03-06 13:48:52,"4,135s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-06 13:48:52,2018-03-06 13:48:52,"0,000s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-06 13:48:52,2018-03-06 13:48:54,"1,894s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-06 13:48:54,2018-03-06 13:48:57,"3,572s",PASSED
