Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-05 14:12:08,2018-03-05 14:12:20,"11,830s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 14:12:20,2018-03-05 14:12:20,"0,000s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-05 14:12:20,2018-03-05 14:12:25,"5,306s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 14:12:25,2018-03-05 14:12:25,"0,000s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-05 14:12:25,2018-03-05 14:12:34,"8,354s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 14:12:34,2018-03-05 14:12:34,"0,000s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-05 14:12:34,2018-03-05 14:12:43,"9,912s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 14:12:43,2018-03-05 14:12:43,"0,000s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""unionjack"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-05 14:12:43,2018-03-05 14:12:48,"4,839s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 14:12:48,2018-03-05 14:12:48,"0,000s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-05 14:12:48,2018-03-05 14:12:48,"0,001s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-05 14:12:48,2018-03-05 14:12:51,"3,208s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 14:12:51,2018-03-05 14:12:51,"0,001s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-05 14:12:51,2018-03-05 14:12:55,"3,392s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-05 14:12:55,2018-03-05 14:12:58,"3,640s",PASSED
