Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CuPa,Chrome 64.0.3282.186,,2018-03-05 17:05:55,2018-03-05 17:47:20,"41m - 25,248s",FAILED
,,,,,,
Test Cases/CuPaStefanie/0,Chrome 64.0.3282.186,,2018-03-05 17:05:55,2018-03-05 17:05:55,"0,225s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 17:05:55,2018-03-05 17:05:55,"0,017s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 17:05:55,2018-03-05 17:05:55,"0,001s",PASSED
Statement - ps = new java.io.PrintStream((((timeStamp + _Run) + run) + .txt)),Chrome 64.0.3282.186,,2018-03-05 17:05:55,2018-03-05 17:05:55,"0,004s",PASSED
,,,,,,
Test Cases/CuPaStefanie/1,Chrome 64.0.3282.186,,2018-03-05 17:05:55,2018-03-05 17:07:36,"1m - 40,635s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 17:05:55,2018-03-05 17:05:55,"0,001s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 17:05:55,2018-03-05 17:05:55,"0,001s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-05 17:05:55,2018-03-05 17:05:55,"0,001s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-05 17:05:55,2018-03-05 17:05:55,"0,001s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-05 17:05:55,2018-03-05 17:05:55,"0,000s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-05 17:05:55,2018-03-05 17:06:13,"17,576s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 17:06:13,2018-03-05 17:06:13,"0,001s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-05 17:06:13,2018-03-05 17:06:18,"5,429s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 17:06:18,2018-03-05 17:06:18,"0,001s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-05 17:06:18,2018-03-05 17:06:29,"10,728s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 17:06:29,2018-03-05 17:06:29,"0,000s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-05 17:06:29,2018-03-05 17:06:59,"30,273s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 17:06:59,2018-03-05 17:06:59,"0,001s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""unionjack"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-05 17:06:59,2018-03-05 17:07:05,"5,951s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 17:07:05,2018-03-05 17:07:05,"0,002s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-05 17:07:05,2018-03-05 17:07:05,"0,000s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-05 17:07:05,2018-03-05 17:07:27,"21,882s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 17:07:27,2018-03-05 17:07:27,"0,001s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-05 17:07:27,2018-03-05 17:07:32,"4,959s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-05 17:07:32,2018-03-05 17:07:36,"3,590s",PASSED
,,,,,,
Test Cases/CuPaStefanie/2,Chrome 64.0.3282.186,,2018-03-05 17:07:36,2018-03-05 17:08:46,"1m - 9,852s",PASSED
