Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CuPa,Chrome 64.0.3282.186,,2018-03-05 21:39:51,2018-03-05 21:48:19,"8m - 27,836s",PASSED
,,,,,,
Test Cases/CuPaStefanie/7,Chrome 64.0.3282.186,,2018-03-05 21:39:51,2018-03-05 21:41:42,"1m - 50,782s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy_HH_mm_ss).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 21:39:52,2018-03-05 21:39:52,"0,022s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 21:39:52,2018-03-05 21:39:52,"0,002s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:39:52,2018-03-05 21:39:52,"0,001s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:39:52,2018-03-05 21:39:52,"0,005s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:39:52,2018-03-05 21:39:52,"0,001s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-05 21:39:52,2018-03-05 21:40:05,"13,206s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:40:05,2018-03-05 21:40:05,"0,001s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-05 21:40:05,2018-03-05 21:40:12,"6,457s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:40:12,2018-03-05 21:40:12,"0,001s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-05 21:40:12,2018-03-05 21:40:22,"10,537s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:40:22,2018-03-05 21:40:22,"0,002s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-05 21:40:22,2018-03-05 21:40:50,"27,361s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:40:50,2018-03-05 21:40:50,"0,002s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""pin"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-05 21:40:50,2018-03-05 21:41:13,"23,275s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:41:13,2018-03-05 21:41:13,"0,001s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-05 21:41:13,2018-03-05 21:41:13,"0,001s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-05 21:41:13,2018-03-05 21:41:35,"22,552s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:41:35,2018-03-05 21:41:35,"0,001s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-05 21:41:35,2018-03-05 21:41:38,"2,984s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-05 21:41:38,2018-03-05 21:41:42,"3,685s",PASSED
,,,,,,
Test Cases/CuPaStefanie/29,Chrome 64.0.3282.186,,2018-03-05 21:41:42,2018-03-05 21:42:48,"1m - 5,963s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 21:41:42,2018-03-05 21:41:42,"0,001s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 21:41:42,2018-03-05 21:41:42,"0,000s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:41:42,2018-03-05 21:41:42,"0,001s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:41:42,2018-03-05 21:41:42,"0,000s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:41:42,2018-03-05 21:41:42,"0,000s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-05 21:41:42,2018-03-05 21:41:55,"12,481s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:41:55,2018-03-05 21:41:55,"0,000s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-05 21:41:55,2018-03-05 21:42:01,"6,396s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:42:01,2018-03-05 21:42:01,"0,001s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-05 21:42:01,2018-03-05 21:42:10,"8,952s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:42:10,2018-03-05 21:42:10,"0,000s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-05 21:42:10,2018-03-05 21:42:23,"13,046s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:42:23,2018-03-05 21:42:23,"0,000s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""wave"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-05 21:42:23,2018-03-05 21:42:32,"8,938s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:42:32,2018-03-05 21:42:32,"0,000s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-05 21:42:32,2018-03-05 21:42:32,"0,000s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-05 21:42:32,2018-03-05 21:42:41,"9,346s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:42:41,2018-03-05 21:42:41,"0,001s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-05 21:42:41,2018-03-05 21:42:44,"2,930s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-05 21:42:44,2018-03-05 21:42:48,"3,652s",PASSED
,,,,,,
Test Cases/CuPaStefanie/30,Chrome 64.0.3282.186,,2018-03-05 21:42:48,2018-03-05 21:43:51,"1m - 2,754s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 21:42:48,2018-03-05 21:42:48,"0,002s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 21:42:48,2018-03-05 21:42:48,"0,000s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:42:48,2018-03-05 21:42:48,"0,001s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:42:48,2018-03-05 21:42:48,"0,000s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:42:48,2018-03-05 21:42:48,"0,000s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-05 21:42:48,2018-03-05 21:43:01,"12,393s",PASSED
