Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CuPa,Chrome 64.0.3282.186,,2018-03-05 19:59:01,2018-03-05 20:44:04,"45m - 3,128s",FAILED
,,,,,,
Test Cases/CuPaStefanie/0,Chrome 64.0.3282.186,,2018-03-05 19:59:01,2018-03-05 19:59:02,"0,377s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 19:59:02,2018-03-05 19:59:02,"0,028s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 19:59:02,2018-03-05 19:59:02,"0,005s",PASSED
Statement - ps = new java.io.PrintStream((((timeStamp + _Run) + run) + .txt)),Chrome 64.0.3282.186,,2018-03-05 19:59:02,2018-03-05 19:59:02,"0,007s",PASSED
,,,,,,
Test Cases/CuPaStefanie/1,Chrome 64.0.3282.186,,2018-03-05 19:59:02,2018-03-05 20:00:30,"1m - 28,572s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 19:59:02,2018-03-05 19:59:02,"0,001s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 19:59:02,2018-03-05 19:59:02,"0,001s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-05 19:59:02,2018-03-05 19:59:02,"0,001s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-05 19:59:02,2018-03-05 19:59:02,"0,002s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-05 19:59:02,2018-03-05 19:59:02,"0,001s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-05 19:59:02,2018-03-05 19:59:20,"17,857s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 19:59:20,2018-03-05 19:59:20,"0,000s",PASSED
