Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CuPa,Chrome 64.0.3282.186,,2018-03-05 21:48:33,2018-03-05 21:59:39,"11m - 6,343s",FAILED
,,,,,,
Test Cases/CuPaStefanie/7,Chrome 64.0.3282.186,,2018-03-05 21:48:33,2018-03-05 21:50:46,"2m - 12,611s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy_HH_mm_ss).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 21:48:33,2018-03-05 21:48:33,"0,019s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 21:48:33,2018-03-05 21:48:33,"0,001s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:48:33,2018-03-05 21:48:33,"0,001s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:48:33,2018-03-05 21:48:33,"0,001s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:48:33,2018-03-05 21:48:33,"0,001s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-05 21:48:33,2018-03-05 21:48:50,"16,624s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:48:50,2018-03-05 21:48:50,"0,000s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-05 21:48:50,2018-03-05 21:48:57,"6,936s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:48:57,2018-03-05 21:48:57,"0,000s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-05 21:48:57,2018-03-05 21:49:08,"11,446s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:49:08,2018-03-05 21:49:08,"0,001s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-05 21:49:08,2018-03-05 21:49:40,"31,835s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:49:40,2018-03-05 21:49:40,"0,001s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""pin"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-05 21:49:40,2018-03-05 21:50:09,"28,744s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:50:09,2018-03-05 21:50:09,"0,001s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-05 21:50:09,2018-03-05 21:50:09,"0,000s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-05 21:50:09,2018-03-05 21:50:37,"28,045s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:50:37,2018-03-05 21:50:37,"0,000s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-05 21:50:37,2018-03-05 21:50:42,"4,963s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-05 21:50:42,2018-03-05 21:50:46,"3,590s",PASSED
,,,,,,
Test Cases/CuPaStefanie/29,Chrome 64.0.3282.186,,2018-03-05 21:50:46,2018-03-05 21:52:12,"1m - 26,083s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 21:50:46,2018-03-05 21:50:46,"0,002s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 21:50:46,2018-03-05 21:50:46,"0,001s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:50:46,2018-03-05 21:50:46,"0,000s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:50:46,2018-03-05 21:50:46,"0,000s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:50:46,2018-03-05 21:50:46,"0,001s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-05 21:50:46,2018-03-05 21:51:04,"17,969s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:51:04,2018-03-05 21:51:04,"0,001s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-05 21:51:04,2018-03-05 21:51:11,"6,820s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:51:11,2018-03-05 21:51:11,"0,000s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-05 21:51:11,2018-03-05 21:51:26,"15,690s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:51:26,2018-03-05 21:51:26,"0,000s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-05 21:51:26,2018-03-05 21:51:42,"15,432s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:51:42,2018-03-05 21:51:42,"0,001s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""wave"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-05 21:51:42,2018-03-05 21:51:53,"11,010s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:51:53,2018-03-05 21:51:53,"0,000s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-05 21:51:53,2018-03-05 21:51:53,"0,000s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-05 21:51:53,2018-03-05 21:52:04,"11,089s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:52:04,2018-03-05 21:52:04,"0,000s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-05 21:52:04,2018-03-05 21:52:08,"4,233s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-05 21:52:08,2018-03-05 21:52:12,"3,587s",PASSED
,,,,,,
Test Cases/CuPaStefanie/30,Chrome 64.0.3282.186,,2018-03-05 21:52:12,2018-03-05 21:53:35,"1m - 22,930s",PASSED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 21:52:12,2018-03-05 21:52:12,"0,001s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 21:52:12,2018-03-05 21:52:12,"0,000s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:52:12,2018-03-05 21:52:12,"0,000s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:52:12,2018-03-05 21:52:12,"0,001s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:52:12,2018-03-05 21:52:12,"0,000s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-05 21:52:12,2018-03-05 21:52:31,"18,876s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:52:31,2018-03-05 21:52:31,"0,000s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-05 21:52:31,2018-03-05 21:52:38,"7,123s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:52:38,2018-03-05 21:52:38,"0,001s",PASSED
cupakeysDl.chngstruct.changestructure,Chrome 64.0.3282.186,,2018-03-05 21:52:38,2018-03-05 21:52:53,"15,562s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:52:53,2018-03-05 21:52:53,"0,000s",PASSED
cupakeysDl.sclstruct.scalestructure,Chrome 64.0.3282.186,,2018-03-05 21:52:53,2018-03-05 21:53:07,"13,505s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:53:07,2018-03-05 21:53:07,"0,001s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""wave"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-05 21:53:07,2018-03-05 21:53:17,"10,417s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:53:17,2018-03-05 21:53:17,"0,000s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-05 21:53:17,2018-03-05 21:53:17,"0,000s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-05 21:53:17,2018-03-05 21:53:27,"9,585s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:53:27,2018-03-05 21:53:27,"0,001s",PASSED
cupakeysDl.slink.svlink,Chrome 64.0.3282.186,,2018-03-05 21:53:27,2018-03-05 21:53:31,"4,094s",PASSED
cupakeysDl.endsession.finishsession,Chrome 64.0.3282.186,,2018-03-05 21:53:31,2018-03-05 21:53:35,"3,571s",PASSED
,,,,,,
Test Cases/CuPaStefanie/35,Chrome 64.0.3282.186,,2018-03-05 21:53:35,2018-03-05 21:55:43,"2m - 8,378s",FAILED
Statement - timeStamp = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 21:53:35,2018-03-05 21:53:35,"0,003s",PASSED
Statement - timeStampScreenshot = new java.text.SimpleDateFormat(dd.MM.yyyy).format(java.util.Calendar.getInstance().getTime()),Chrome 64.0.3282.186,,2018-03-05 21:53:35,2018-03-05 21:53:35,"0,000s",PASSED
Statement - iconmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:53:35,2018-03-05 21:53:35,"0,001s",PASSED
Statement - txtmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:53:35,2018-03-05 21:53:35,"0,000s",PASSED
Statement - signmap = [:],Chrome 64.0.3282.186,,2018-03-05 21:53:35,2018-03-05 21:53:35,"0,000s",PASSED
cupakeysDl.initStart.initialStart,Chrome 64.0.3282.186,,2018-03-05 21:53:35,2018-03-05 21:53:54,"18,751s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:53:54,2018-03-05 21:53:54,"0,000s",PASSED
cupakeysDl.color.changecolor,Chrome 64.0.3282.186,,2018-03-05 21:53:54,2018-03-05 21:54:01,"7,163s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:54:01,2018-03-05 21:54:01,"0,000s",PASSED
"Statement - iconmap += CustomKeywords.cupakeysDl.iconad.iconadd(""londoncircle"", LoadTimeCorrector, step, run, device, timeStamp, iconcount)",Chrome 64.0.3282.186,,2018-03-05 21:54:01,2018-03-05 21:54:37,"36,628s",PASSED
Statement - (step++),Chrome 64.0.3282.186,,2018-03-05 21:54:37,2018-03-05 21:54:37,"0,001s",PASSED
Statement - (iconcount++),Chrome 64.0.3282.186,,2018-03-05 21:54:37,2018-03-05 21:54:37,"0,000s",PASSED
cupakeysDl.iconres.iconresize,Chrome 64.0.3282.186,,2018-03-05 21:54:37,2018-03-05 21:55:43,"1m - 5,572s",FAILED
,,,,,,
